timestamp,topic,packet_type,payload
1789068087.6417882,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068087.63779, ""soil_moisture"": 45}"
1789068088.6437151,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068088.6407113, ""pump_status"": ""OFF""}"
1789068089.6482756,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068089.644277, ""humidity"": 75}"
1789068090.660085,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068090.657127, ""pump_status"": ""OFF""}"
1789068091.676077,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068091.673067, ""pump_status"": ""ON""}"
1789068092.679831,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068092.6768298, ""humidity"": 80}"
1789068093.69755,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068093.6936567, ""light_intensity"": 572}"
1789068094.6973114,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068094.69531, ""pump_status"": ""OFF""}"
1789068095.7284636,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068095.715932, ""pump_status"": ""ON""}"
1789068096.7397194,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068096.7357295, ""humidity"": 55}"
1789068097.7574942,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068097.7538164, ""humidity"": 60}"
1789068098.7752342,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068098.7722287, ""soil_moisture"": 55}"
1789068099.7811522,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068099.7784474, ""humidity"": 63}"
1789068100.7968585,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068100.7865388, ""pump_status"": ""OFF""}"
1789068101.8098848,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068101.798876, ""temperature"": 35.1}"
1789068102.8280776,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068102.8230762, ""temperature"": 29.8}"
1789068103.8543453,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068103.8290625, ""soil_moisture"": 37}"
1789068104.8665009,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068104.8481708, ""soil_moisture"": 63}"
1789068105.8906813,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068105.8763206, ""soil_moisture"": 46}"
1789068106.9035666,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068106.8915322, ""light_intensity"": 307}"
1789068107.9158368,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068107.9031146, ""soil_moisture"": 61}"
1789068108.9469292,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068108.9288774, ""temperature"": 29.2}"
1789068109.9783192,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068109.9462314, ""pump_status"": ""ON""}"
1789068110.9794345,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068110.9674366, ""soil_moisture"": 62}"
1789068111.9809213,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068111.973924, ""soil_moisture"": 36}"
1789068112.9805155,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068112.9759874, ""humidity"": 88}"
1789068113.9824986,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068113.9784951, ""humidity"": 51}"
1789068114.9951882,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068114.992198, ""pump_status"": ""ON""}"
1789068116.0037942,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068116.0007954, ""soil_moisture"": 72}"
1789068117.0198338,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068117.0168295, ""pump_status"": ""ON""}"
1789068118.0239038,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068118.0199232, ""temperature"": 31.7}"
1789068119.0357754,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068119.0327652, ""light_intensity"": 807}"
1789068120.0542603,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068120.0482616, ""soil_moisture"": 32}"
1789068121.0583246,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068121.0553555, ""humidity"": 78}"
1789068122.0684695,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068122.0647473, ""pump_status"": ""OFF""}"
1789068123.0750036,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068123.0719957, ""light_intensity"": 740}"
1789068124.0910347,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068124.0870268, ""temperature"": 34.3}"
1789068125.0932364,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068125.090239, ""temperature"": 33.2}"
1789068126.116081,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068126.0960863, ""pump_status"": ""ON""}"
1789068127.1208048,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068127.1149573, ""pump_status"": ""OFF""}"
1789068128.1317685,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068128.1237643, ""soil_moisture"": 38}"
1789068129.1363864,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068129.1303818, ""pump_status"": ""ON""}"
1789068130.1560204,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068130.1490257, ""soil_moisture"": 32}"
1789068131.1626596,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068131.1546564, ""soil_moisture"": 31}"
1789068132.1767883,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068132.1607862, ""temperature"": 27.0}"
1789068133.1751506,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068133.1711588, ""soil_moisture"": 42}"
1789068134.1999462,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068134.1907747, ""light_intensity"": 853}"
1789068135.2260077,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068135.208981, ""light_intensity"": 251}"
1789068136.2416687,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068136.2356665, ""humidity"": 60}"
1789068137.2478042,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068137.2432585, ""soil_moisture"": 67}"
1789068138.2697465,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068138.2637842, ""temperature"": 26.6}"
1789068139.2908928,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068139.2738442, ""light_intensity"": 444}"
1789068140.294667,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068140.29067, ""temperature"": 30.7}"
1789068141.2977424,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068141.2927442, ""soil_moisture"": 34}"
1789068142.302848,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068142.2998538, ""soil_moisture"": 51}"
1789068143.311465,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068143.3084702, ""light_intensity"": 499}"
1789068144.313437,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068144.3104415, ""pump_status"": ""OFF""}"
1789068145.3330598,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068145.326058, ""temperature"": 32.7}"
1789068146.335692,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068146.3326757, ""humidity"": 64}"
1789068147.3486316,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068147.339641, ""temperature"": 32.6}"
1789068148.372738,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068148.365734, ""humidity"": 64}"
1789068149.3756456,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068149.3706396, ""light_intensity"": 328}"
1789068150.3792107,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068150.3762164, ""temperature"": 35.0}"
1789068151.389555,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068151.3865469, ""humidity"": 83}"
1789068152.3935676,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068152.390574, ""light_intensity"": 424}"
1789068153.3997767,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068153.3967693, ""pump_status"": ""ON""}"
1789068154.4163387,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068154.410345, ""pump_status"": ""ON""}"
1789068155.4255254,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068155.4215403, ""temperature"": 27.3}"
1789068156.4462779,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068156.42625, ""soil_moisture"": 73}"
1789068157.4481144,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068157.4431152, ""humidity"": 68}"
1789068158.4683592,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068158.4567256, ""pump_status"": ""OFF""}"
1789068159.471822,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068159.466832, ""light_intensity"": 446}"
1789068160.4855864,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068160.4785967, ""pump_status"": ""OFF""}"
1789068161.5081964,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068161.500196, ""temperature"": 27.5}"
1789068162.5169966,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068162.5079925, ""humidity"": 78}"
1789068163.562205,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068163.5256515, ""humidity"": 89}"
1789068164.547039,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068164.5435104, ""soil_moisture"": 34}"
1789068165.5494535,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068165.5464594, ""temperature"": 35.3}"
1789068166.5564497,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068166.553452, ""temperature"": 29.1}"
1789068167.563602,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068167.5595956, ""humidity"": 72}"
1789068168.5767584,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068168.5667562, ""light_intensity"": 576}"
1789068169.595253,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068169.587261, ""temperature"": 29.8}"
1789068170.617703,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068170.6097093, ""pump_status"": ""OFF""}"
1789068171.6190808,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068171.6153972, ""pump_status"": ""ON""}"
1789068172.6242373,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068172.6212227, ""temperature"": 30.5}"
1789068173.6305299,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068173.6275487, ""temperature"": 29.1}"
1789068174.6357346,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068174.6327295, ""light_intensity"": 762}"
1789068175.6404707,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068175.637838, ""light_intensity"": 698}"
1789068176.6472087,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068176.6444352, ""soil_moisture"": 77}"
1789068177.6558027,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068177.6528037, ""light_intensity"": 589}"
1789068178.6641626,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068178.6601543, ""light_intensity"": 809}"
1789068179.6675138,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068179.664508, ""light_intensity"": 874}"
1789068180.6739645,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068180.6709516, ""temperature"": 25.4}"
1789068181.67695,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068181.672937, ""temperature"": 30.9}"
1789068182.68202,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068182.6770108, ""pump_status"": ""OFF""}"
1789068183.6981027,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068183.6930974, ""light_intensity"": 899}"
1789068184.7092745,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068184.7045026, ""temperature"": 25.8}"
1789068185.7274776,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068185.7099423, ""pump_status"": ""OFF""}"
1789068186.73123,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068186.7282271, ""humidity"": 52}"
1789068187.7353468,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068187.732342, ""light_intensity"": 564}"
1789068188.7475176,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068188.7395265, ""temperature"": 26.5}"
1789068189.7652006,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068189.7599783, ""pump_status"": ""OFF""}"
1789068190.7788029,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068190.771806, ""soil_moisture"": 34}"
1789068191.8110561,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068191.7950563, ""pump_status"": ""OFF""}"
1789068192.835818,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068192.8158112, ""pump_status"": ""OFF""}"
1789068193.84801,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068193.839651, ""humidity"": 50}"
1789068194.8619087,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068194.8508997, ""humidity"": 79}"
1789068195.8954306,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068195.8689008, ""pump_status"": ""ON""}"
1789068196.912732,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068196.9067354, ""temperature"": 24.7}"
1789068201.55156,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068197.91474, ""light_intensity"": 531}"
1789068201.5585492,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068198.9234166, ""soil_moisture"": 41}"
1789068201.5881236,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068199.93248, ""soil_moisture"": 71}"
1789068201.5991209,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068200.9406686, ""temperature"": 26.9}"
1789068201.9580724,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068201.9501426, ""light_intensity"": 620}"
1789068202.9628608,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068202.9584672, ""pump_status"": ""ON""}"
1789068203.9775734,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068203.9663196, ""humidity"": 89}"
1789068204.9857385,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068204.9827287, ""temperature"": 24.1}"
1789068205.989234,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068205.985693, ""pump_status"": ""OFF""}"
1789068206.9938939,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068206.9908907, ""light_intensity"": 713}"
1789068208.000865,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068207.9978902, ""humidity"": 90}"
1789068209.004288,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068209.001312, ""humidity"": 54}"
1789068210.012623,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068210.0069995, ""light_intensity"": 369}"
1789068211.0243647,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068211.0204933, ""humidity"": 86}"
1789068212.030012,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068212.0270114, ""temperature"": 26.5}"
1789068213.0546637,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068213.0366652, ""pump_status"": ""OFF""}"
1789068214.0683358,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068214.0553343, ""light_intensity"": 820}"
1789068215.071598,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068215.0646057, ""temperature"": 30.5}"
1789068216.1005259,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068216.0840018, ""pump_status"": ""ON""}"
1789068217.1077173,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068217.1001797, ""humidity"": 72}"
1789068218.124205,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068218.1112018, ""humidity"": 58}"
1789068219.1514208,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068219.125411, ""soil_moisture"": 79}"
1789068220.172807,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068220.1602678, ""soil_moisture"": 77}"
1789068221.2174933,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068221.1898973, ""humidity"": 85}"
1789068222.2257965,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068222.2211246, ""soil_moisture"": 70}"
1789068223.2366998,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068223.2339346, ""soil_moisture"": 30}"
1789068224.2525437,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068224.2498417, ""temperature"": 29.3}"
1789068225.2570415,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068225.2513251, ""light_intensity"": 793}"
1789068226.273918,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068226.2593753, ""soil_moisture"": 76}"
1789068227.2936716,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068227.2813396, ""temperature"": 30.3}"
1789068228.307631,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068228.2986057, ""humidity"": 89}"
1789068229.313658,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068229.3061237, ""soil_moisture"": 49}"
1789068230.3273013,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068230.3238358, ""light_intensity"": 614}"
1789068231.3357148,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068231.3321743, ""temperature"": 24.2}"
1789068232.34822,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068232.3455296, ""pump_status"": ""OFF""}"
1789068233.3617337,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068233.3590558, ""humidity"": 54}"
1789068234.3773577,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068234.373648, ""pump_status"": ""ON""}"
1789068235.3918636,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068235.3891695, ""light_intensity"": 499}"
1789068236.4048662,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068236.401888, ""humidity"": 65}"
1789068237.4205365,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068237.4175308, ""humidity"": 89}"
1789068238.435319,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068238.4322572, ""light_intensity"": 717}"
1789068239.440203,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068239.4372277, ""temperature"": 24.8}"
1789068240.4478347,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068240.4418294, ""light_intensity"": 768}"
1789068241.4481878,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068241.4452233, ""light_intensity"": 464}"
1789068242.4496307,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068242.4461093, ""humidity"": 55}"
1789068243.4557776,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068243.4521258, ""humidity"": 87}"
1789068244.4839654,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068244.4676974, ""temperature"": 33.5}"
1789068245.4844315,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068245.481438, ""soil_moisture"": 46}"
1789068246.5190563,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068246.4960496, ""pump_status"": ""ON""}"
1789068247.534003,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068247.5199873, ""pump_status"": ""OFF""}"
1789068248.5428078,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068248.5339959, ""pump_status"": ""OFF""}"
1789068249.5797126,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068249.5552475, ""light_intensity"": 672}"
1789068250.5879538,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068250.5739546, ""humidity"": 68}"
1789068251.626572,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068251.58757, ""pump_status"": ""OFF""}"
1789068252.6558404,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068252.6183805, ""humidity"": 84}"
1789068253.655085,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068253.6510677, ""temperature"": 28.4}"
1789068254.6806035,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068254.6676116, ""light_intensity"": 296}"
1789068255.7174368,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068255.692702, ""pump_status"": ""OFF""}"
1789068256.7263181,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068256.707315, ""soil_moisture"": 32}"
1789068257.7396507,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068257.7271752, ""light_intensity"": 354}"
